,order_date,stock_date,order_number,product_key,customer_key,territory_key,order_line_item,order_quantity,OrderDate,ProductKey,CustomerKey,OrderNumber
34543,2021-12-29,2021-10-12,SO61025,215,27181,7,2,1,,,,
34544,2021-11-29,2021-08-21,SO58805,529,22397,7,1,2,,,,
34545,2021-10-08,2021-06-29,SO55738,387,16523,9,1,1,,,,
34546,2021-08-08,2021-05-18,SO52258,530,23235,10,1,1,,,,
34547,2021-08-08,2021-06-11,SO52250,485,13360,4,1,2,,,,
34548,2021-07-23,2021-04-18,SO51528,377,18219,9,1,1,,,,
34549,2021-12-14,2021-10-27,SO59983,362,13605,7,1,1,,,,
34550,2021-09-16,2021-06-08,SO54441,491,11640,6,2,1,,,,
34551,2021-03-19,2021-03-02,SO49716,377,17722,8,1,1,,,,
34552,2021-10-29,2021-07-14,SO56906,575,12640,10,1,1,,,,
34553,2021-12-28,2021-10-14,SO60903,529,28639,4,2,2,,,,
34554,2021-12-13,2021-09-24,SO59938,478,21580,6,2,2,,,,
34555,2021-09-03,2021-05-29,SO53769,537,11917,9,2,1,,,,
34556,2021-09-23,2021-07-26,SO54821,389,16517,9,1,1,,,,
34557,2021-10-02,2021-06-21,SO55418,480,17110,10,2,2,,,,
34558,2021-10-20,2021-07-28,SO56397,536,23300,1,1,2,,,,
34559,2021-09-26,2021-07-16,SO55019,354,12162,4,1,1,,,,
34560,2021-11-21,2021-09-29,SO58292,220,18325,9,3,1,,,,
34561,2021-09-05,2021-05-26,SO53830,371,18488,9,1,1,,,,
34562,2021-12-20,2021-08-25,SO60397,528,26498,1,2,2,,,,
34563,2021-03-19,2021-01-19,SO49726,381,25057,9,1,1,,,,
34564,2021-10-08,2021-07-24,SO55768,485,14445,4,1,2,,,,
34565,2021-06-10,2021-03-09,SO50867,342,15964,4,1,1,,,,
34566,2021-11-02,2021-09-15,SO57256,480,29109,4,2,2,,,,
34567,2021-11-23,2021-10-10,SO58435,477,21419,4,2,2,,,,
34568,2021-09-22,2021-07-17,SO54800,214,20323,1,4,1,,,,
34569,2021-10-18,2021-07-14,SO56302,528,19375,8,2,2,,,,
34570,2021-12-07,2021-10-14,SO59492,529,19623,9,1,2,,,,
34571,2021-07-26,2021-06-22,SO51591,352,11175,4,1,1,,,,
34572,2021-03-18,2020-12-20,SO49714,375,23663,9,1,1,,,,
34573,2021-08-13,2021-07-25,SO52469,352,11406,7,1,1,,,,
34574,2021-12-12,2021-10-04,SO59892,220,25426,4,2,1,,,,
34575,2021-01-28,2020-12-11,SO49013,370,13745,1,1,1,,,,
34576,2021-05-12,2021-01-29,SO50462,371,24364,9,1,1,,,,
34577,2021-10-10,2021-06-28,SO55872,480,24375,9,2,2,,,,
34578,2021-08-10,2021-05-18,SO52353,491,16539,8,3,1,,,,
34579,2021-09-03,2021-05-20,SO53747,537,16597,8,1,1,,,,
34580,2021-09-04,2021-07-30,SO53782,373,20042,10,1,1,,,,
34581,2021-11-07,2021-07-20,SO57561,536,20950,10,1,2,,,,
34582,2021-09-16,2021-06-12,SO54468,362,11535,1,1,1,,,,
34583,2021-09-29,2021-07-27,SO55164,529,14531,10,2,3,,,,
34584,2021-04-24,2020-12-30,SO50123,330,15778,1,1,1,,,,
34585,2021-07-17,2021-05-03,SO51444,485,11272,4,2,2,,,,
34586,2021-08-21,2021-05-08,SO52916,528,11950,4,1,2,,,,
34587,2021-08-20,2021-07-03,SO52855,540,23861,1,1,1,,,,
34588,2021-10-15,2021-08-16,SO56146,480,26542,1,2,1,,,,
34589,2021-08-03,2021-07-14,SO52010,480,11323,4,4,2,,,,
34590,2021-12-24,2021-08-26,SO60654,214,25422,4,3,1,,,,
34591,2021-05-05,2021-01-18,SO50378,320,19473,7,1,1,,,,
34592,2021-11-03,2021-09-13,SO57325,536,22735,1,1,2,,,,
34593,2021-12-19,2021-11-14,SO60371,563,25400,4,1,1,,,,
34594,2021-12-06,2021-11-02,SO59430,536,22240,1,1,2,,,,
34595,2021-12-01,2021-09-26,SO59117,356,13456,1,1,1,,,,
34596,2021-10-21,2021-06-27,SO56480,477,22517,8,2,3,,,,
34597,2021-10-28,2021-10-06,SO56840,538,20983,9,2,3,,,,
34598,2021-12-15,2021-11-24,SO60048,484,28780,1,1,2,,,,
34599,2021-09-15,2021-08-21,SO54426,387,19682,1,1,1,,,,
34600,2021-10-25,2021-06-27,SO56652,473,28287,4,3,1,,,,
34601,2021-10-06,2021-06-13,SO55672,477,22343,1,3,2,,,,
34602,2021-09-23,2021-07-04,SO54866,479,18738,9,2,2,,,,
34603,2021-10-16,2021-07-10,SO56221,605,22879,4,1,1,,,,
34604,2021-12-29,2021-09-14,SO60998,528,11024,4,1,2,,,,
34605,2021-10-20,2021-07-03,SO56421,379,16362,4,1,1,,,,
34606,2021-10-17,2021-07-06,SO56242,484,13179,6,4,2,,,,
34607,2021-09-14,2021-08-29,SO54346,214,17193,10,3,1,,,,
34608,2021-11-01,2021-07-26,SO57225,540,20382,4,2,1,,,,
34609,2021-10-22,2021-08-07,SO56492,538,20266,9,2,2,,,,
34610,2021-09-28,2021-06-13,SO55128,477,15827,1,4,3,,,,
34611,2021-10-02,2021-06-11,SO55446,214,12349,9,2,1,,,,
34612,2021-02-23,2020-11-26,SO49397,320,15551,1,1,1,,,,
34613,2021-10-03,2021-08-14,SO55457,528,18285,9,1,2,,,,
34614,2021-10-24,2021-08-04,SO56599,537,12214,10,2,1,,,,
34615,2021-10-23,2021-09-23,SO56552,215,22621,8,4,1,,,,
34616,2021-08-29,2021-08-14,SO53316,529,24551,7,1,3,,,,
34617,2021-12-26,2021-10-02,SO60767,478,12332,7,2,2,,,,
34618,2021-10-07,2021-08-19,SO55693,529,29049,1,1,3,,,,
34619,2021-09-07,2021-08-22,SO53970,223,18696,9,5,2,,,,
34620,2021-12-12,2021-10-12,SO59836,485,13585,10,2,1,,,,
34621,2021-10-05,2021-06-22,SO55555,356,13768,7,1,1,,,,
34622,2021-08-09,2021-07-06,SO52279,477,18249,9,2,2,,,,
34623,2021-09-22,2021-08-04,SO54814,471,25048,6,2,1,,,,
34624,2021-03-14,2021-02-03,SO49675,360,11241,7,1,1,,,,
34625,2021-12-24,2021-10-06,SO60655,215,24965,1,3,1,,,,
34626,2021-08-05,2021-04-10,SO52085,478,14561,6,1,2,,,,
34627,2021-11-06,2021-09-06,SO57513,530,28893,7,1,2,,,,
34628,2021-08-27,2021-08-01,SO53220,215,17810,10,3,1,,,,
34629,2021-12-19,2021-11-07,SO60372,215,21326,4,2,1,,,,
34630,2021-11-27,2021-11-07,SO58671,220,18181,10,3,1,,,,
34631,2021-08-25,2021-05-04,SO53075,480,21367,9,2,2,,,,
34632,2021-12-13,2021-09-03,SO59961,383,16526,9,1,1,,,,
34633,2021-06-03,2021-02-25,SO50790,320,21509,10,1,1,,,,
34634,2021-09-22,2021-08-19,SO54773,464,15148,9,1,1,,,,
34635,2021-05-31,2021-04-22,SO50657,369,24378,9,1,1,,,,
34636,2021-07-23,2021-04-19,SO51538,605,21597,4,1,1,,,,
34637,2021-11-16,2021-10-30,SO58056,540,20442,4,2,1,,,,
34638,2021-02-28,2020-12-21,SO49438,356,14020,9,1,1,,,,
34639,2021-07-25,2021-07-01,SO51580,479,18900,9,2,2,,,,
34640,2021-08-27,2021-06-06,SO53196,220,23608,10,3,1,,,,
34641,2021-01-22,2020-11-10,SO48969,379,23320,9,1,1,,,,
34642,2021-10-03,2021-07-07,SO55465,464,29232,1,3,2,,,,
34643,2021-09-14,2021-05-24,SO54361,590,16691,9,1,1,,,,
34644,2021-10-14,2021-08-21,SO56084,474,11505,6,1,1,,,,
34645,2021-10-16,2021-06-20,SO56218,360,12340,9,1,1,,,,
34646,2021-10-03,2021-07-27,SO55455,479,12365,1,1,2,,,,
34647,2021-12-23,2021-09-10,SO60567,480,15735,9,3,2,,,,
34648,2021-09-04,2021-08-13,SO53810,540,15103,10,2,1,,,,
34649,2021-11-23,2021-09-29,SO58453,581,17128,4,1,1,,,,
34650,2021-10-02,2021-08-15,SO55442,356,12364,1,1,1,,,,
34651,2021-10-25,2021-09-01,SO56672,530,16454,10,1,2,,,,
34652,2021-10-26,2021-07-16,SO56740,354,11624,4,1,1,,,,
34653,2021-11-29,2021-10-12,SO58783,580,11421,8,1,1,,,,
34654,2021-12-19,2021-09-07,SO60328,484,17313,9,3,3,,,,
34655,2021-11-08,2021-08-24,SO57630,215,20009,4,4,1,,,,
34656,2021-12-07,2021-09-19,SO59552,214,19653,9,2,1,,,,
34657,2021-12-29,2021-11-27,SO60969,529,27952,8,2,2,,,,
34658,2021-09-24,2021-08-06,SO54893,478,11074,9,1,2,,,,
34659,2021-12-30,2021-09-30,SO61034,356,14427,10,1,1,,,,
34660,2021-10-06,2021-06-08,SO55636,480,15384,1,2,1,,,,
34661,2021-07-01,2021-05-06,SO51182,581,22998,6,1,1,,,,
34662,2021-07-22,2021-05-14,SO51525,488,27799,10,2,1,,,,
34663,2021-08-24,2021-07-05,SO53025,529,24776,4,1,2,,,,
34664,2021-08-12,2021-07-25,SO52434,229,26348,6,3,1,,,,
34665,2021-10-26,2021-07-19,SO56755,220,20001,1,2,1,,,,
34666,2021-09-13,2021-07-16,SO54307,223,11111,9,4,1,,,,
34667,2021-10-08,2021-06-24,SO55787,477,12722,8,2,2,,,,
34668,2021-09-17,2021-05-21,SO54492,477,16885,1,1,2,,,,
34669,2021-12-23,2021-11-13,SO60574,485,13842,8,2,2,,,,
34670,2021-11-04,2021-07-08,SO57405,220,13231,6,3,1,,,,
34671,2021-10-14,2021-08-21,SO56107,569,27859,8,1,1,,,,
34672,2021-12-19,2021-09-08,SO60355,529,26887,10,1,2,,,,
34673,2021-08-14,2021-06-22,SO52564,229,12367,10,1,1,,,,
34674,2021-12-28,2021-10-23,SO60947,529,22266,4,3,2,,,,
34675,2021-09-15,2021-06-21,SO54419,570,17651,7,1,1,,,,
34676,2021-12-14,2021-11-11,SO60018,358,14289,4,1,1,,,,
34677,2021-09-30,2021-08-07,SO55225,220,16743,9,4,1,,,,
34678,2021-08-03,2021-05-18,SO51966,477,13540,8,3,2,,,,
34679,2021-09-14,2021-08-25,SO54327,583,17099,7,1,1,,,,
34680,2021-11-30,2021-09-12,SO58846,589,16447,10,1,1,,,,
34681,2021-12-12,2021-11-23,SO59859,535,17745,8,2,1,,,,
34682,2021-11-22,2021-09-28,SO58399,223,19794,9,5,3,,,,
34683,2021-08-05,2021-06-02,SO52100,530,27184,8,1,3,,,,
34684,2021-09-11,2021-08-05,SO54167,486,24695,7,3,1,,,,
34685,2021-08-13,2021-05-10,SO52520,223,21309,4,3,2,,,,
34686,2021-12-12,2021-10-12,SO59840,529,15798,9,1,2,,,,
34687,2021-07-15,2021-03-28,SO51407,214,18214,9,4,1,,,,
34688,2021-09-25,2021-09-05,SO54954,487,15709,7,3,1,,,,
34689,2021-10-26,2021-09-08,SO56748,541,29113,9,2,2,,,,
34690,2021-09-14,2021-06-12,SO54370,480,21909,4,3,3,,,,
34691,2021-03-25,2021-02-28,SO49763,356,14277,9,1,1,,,,
34692,2021-12-05,2021-11-16,SO59352,232,24812,4,2,1,,,,
34693,2021-10-03,2021-08-11,SO55456,535,13628,9,1,2,,,,
34694,2021-07-12,2021-04-28,SO51368,605,19763,9,1,1,,,,
34695,2021-12-11,2021-10-08,SO59799,477,20462,4,3,3,,,,
34696,2021-02-08,2021-01-06,SO49247,369,17793,10,1,1,,,,
34697,2021-12-07,2021-09-18,SO59562,223,25901,4,1,2,,,,
34698,2021-10-28,2021-07-01,SO56844,479,19577,9,3,2,,,,
34699,2021-08-25,2021-06-11,SO53131,606,27956,10,1,1,,,,
34700,2021-12-02,2021-08-10,SO59184,528,12895,6,1,2,,,,
34701,2021-11-06,2021-09-26,SO57484,475,22403,9,1,1,,,,
34702,2021-02-10,2020-11-19,SO49270,352,29412,7,1,1,,,,
34703,2021-11-06,2021-08-24,SO57487,488,13981,9,2,1,,,,
34704,2021-12-14,2021-11-17,SO60022,530,28421,8,3,2,,,,
34705,2021-12-20,2021-10-01,SO60423,223,28388,8,2,1,,,,
34706,2021-11-12,2021-08-21,SO57831,587,17064,9,1,1,,,,
34707,2021-12-07,2021-10-05,SO59545,478,15902,1,2,2,,,,
34708,2021-10-18,2021-09-17,SO56322,362,11750,9,1,1,,,,
34709,2021-08-25,2021-06-29,SO53071,480,16694,9,3,2,,,,
34710,2021-12-23,2021-09-09,SO60600,487,25677,7,2,1,,,,
34711,2021-12-05,2021-09-20,SO59380,528,13484,4,3,1,,,,
34712,2021-12-26,2021-10-07,SO60791,220,16875,4,2,1,,,,
34713,2021-11-27,2021-08-14,SO58696,529,20092,4,2,2,,,,
34714,2021-12-05,2021-09-10,SO59397,214,20111,4,4,1,,,,
34715,2021-10-30,2021-08-24,SO56951,567,28845,1,1,1,,,,
34716,2021-12-22,2021-12-06,SO60551,485,13442,1,2,2,,,,
34717,2021-09-23,2021-08-01,SO54828,220,11631,6,2,1,,,,
34718,2021-12-06,2021-11-03,SO59470,563,25334,1,1,1,,,,
34719,2021-12-30,2021-09-24,SO61090,464,16955,6,3,2,,,,
34720,2021-11-16,2021-10-29,SO58034,466,22500,7,4,2,,,,
34721,2021-12-05,2021-10-17,SO59355,528,11827,6,2,2,,,,
34722,2021-08-07,2021-07-04,SO52207,489,11056,9,4,1,,,,
34723,2021-11-01,2021-09-09,SO57232,479,21361,9,2,2,,,,
34724,2021-09-04,2021-07-01,SO53794,489,20506,1,3,1,,,,
34725,2021-10-26,2021-07-05,SO56754,389,19875,1,1,1,,,,
34726,2021-05-06,2021-03-08,SO50386,373,17942,8,1,1,,,,
34727,2021-10-25,2021-08-02,SO56681,358,11625,4,1,1,,,,
34728,2021-12-10,2021-10-13,SO59754,561,25427,4,2,1,,,,
34729,2021-12-15,2021-10-05,SO60115,462,17384,4,3,2,,,,
34730,2021-11-07,2021-10-04,SO57565,537,11662,1,1,1,,,,
34731,2021-11-15,2021-10-25,SO57995,528,11714,4,1,2,,,,
34732,2021-08-09,2021-06-03,SO52325,214,24669,4,2,1,,,,
34733,2021-09-15,2021-08-10,SO54415,223,12562,7,3,2,,,,
34734,2021-08-15,2021-06-04,SO52613,538,25701,10,3,2,,,,
34735,2021-10-28,2021-07-28,SO56832,485,16241,6,1,2,,,,
34736,2021-11-22,2021-08-08,SO58398,488,13319,1,5,1,,,,
34737,2021-12-06,2021-11-09,SO59463,538,27362,9,2,2,,,,
34738,2021-09-06,2021-06-06,SO53883,540,19467,10,3,1,,,,
34739,2021-08-21,2021-06-06,SO52912,528,11023,4,2,2,,,,
34740,2021-10-13,2021-08-01,SO56034,480,24513,4,3,2,,,,
34741,2021-10-15,2021-08-02,SO56184,479,22045,1,2,1,,,,
34742,2021-12-13,2021-10-01,SO59940,536,15636,8,2,2,,,,
34743,2021-09-30,2021-07-24,SO55201,477,18574,4,1,3,,,,
34744,2021-11-09,2021-08-17,SO57676,354,13080,9,1,1,,,,
34745,2021-07-02,2021-06-09,SO51197,362,11448,9,1,1,,,,
34746,2021-08-25,2021-05-08,SO53097,536,15974,6,1,2,,,,
34747,2021-07-06,2021-05-24,SO51264,537,11282,1,3,1,,,,
34748,2021-07-14,2021-06-09,SO51404,214,21469,4,4,1,,,,
34749,2021-10-28,2021-09-16,SO56812,220,22367,4,3,1,,,,
34750,2021-08-17,2021-04-23,SO52672,535,13613,9,1,2,,,,
34751,2021-11-29,2021-08-18,SO58784,540,27944,8,2,1,,,,
34752,2021-12-25,2021-10-27,SO60750,477,26608,4,3,2,,,,
34753,2021-08-22,2021-04-30,SO52939,490,18530,1,3,1,,,,
34754,2021-07-20,2021-03-31,SO51485,480,16316,8,3,1,,,,
34755,2021-01-17,2020-12-17,SO48936,352,13644,9,1,1,,,,
34756,2021-10-15,2021-08-22,SO56151,477,20676,4,2,2,,,,
34757,2021-08-06,2021-05-10,SO52127,529,11176,6,2,2,,,,
34758,2021-01-02,2020-12-01,SO48804,356,12276,8,1,1,,,,
34759,2021-05-08,2021-02-02,SO50419,387,14453,1,1,1,,,,
34760,2021-09-02,2021-08-15,SO53692,540,12505,10,1,1,,,,
34761,2021-09-24,2021-05-27,SO54903,478,20413,4,1,3,,,,
34762,2021-10-13,2021-06-27,SO56020,383,24910,9,1,1,,,,
34763,2021-07-08,2021-05-18,SO51286,536,16311,10,2,2,,,,
34764,2021-12-05,2021-09-30,SO59348,485,14138,8,2,2,,,,
34765,2021-11-15,2021-09-23,SO57985,215,16107,1,2,1,,,,
34766,2021-04-12,2021-01-06,SO50008,356,15122,9,1,1,,,,
34767,2021-10-14,2021-09-24,SO56118,215,24807,4,2,1,,,,
34768,2021-12-13,2021-09-25,SO59980,574,28755,10,1,1,,,,
34769,2021-12-02,2021-09-16,SO59161,485,23060,4,3,2,,,,
34770,2021-10-20,2021-09-01,SO56385,530,14860,9,1,2,,,,
34771,2021-12-06,2021-10-07,SO59411,480,22524,7,3,1,,,,
34772,2021-12-03,2021-09-17,SO59270,586,14049,9,1,1,,,,
34773,2021-08-11,2021-05-28,SO52372,486,28301,4,2,1,,,,
34774,2021-08-15,2021-07-11,SO52603,223,25803,8,2,2,,,,
34775,2021-10-08,2021-07-02,SO55810,605,25757,10,1,1,,,,
34776,2021-10-04,2021-08-27,SO55532,215,21510,8,3,1,,,,
34777,2021-02-24,2021-01-31,SO49401,369,17813,10,1,1,,,,
34778,2021-12-20,2021-10-21,SO60417,535,19698,4,2,2,,,,
34779,2021-08-17,2021-04-24,SO52725,487,12132,7,4,1,,,,
34780,2021-12-13,2021-10-28,SO59928,529,11262,6,2,2,,,,
34781,2021-08-21,2021-06-15,SO52889,220,18267,9,1,1,,,,
34782,2021-08-30,2021-05-12,SO53382,220,20591,8,3,1,,,,
34783,2021-09-25,2021-08-04,SO54951,482,13868,1,2,2,,,,
34784,2021-09-13,2021-06-12,SO54290,215,19334,10,3,1,,,,
34785,2021-08-01,2021-04-04,SO51915,529,20200,1,2,3,,,,
34786,2021-09-08,2021-07-11,SO54025,214,12177,6,2,1,,,,
34787,2021-10-06,2021-07-24,SO55616,485,24595,9,2,1,,,,
34788,2021-10-17,2021-09-27,SO56249,528,19946,10,1,2,,,,
34789,2021-09-09,2021-08-18,SO54100,606,11401,7,1,1,,,,
34790,2021-09-10,2021-05-22,SO54136,584,20822,9,1,1,,,,
34791,2021-11-24,2021-11-01,SO58476,535,13042,9,1,2,,,,
34792,2021-10-11,2021-09-16,SO55926,530,12007,9,2,3,,,,
34793,2021-01-29,2020-11-03,SO49024,340,26654,9,1,1,,,,
34794,2021-09-30,2021-08-06,SO55180,535,11362,9,1,3,,,,
34795,2021-11-06,2021-08-24,SO57487,215,13981,9,1,1,,,,
34796,2021-03-14,2021-02-20,SO49672,379,16259,7,1,1,,,,
34797,2021-10-17,2021-08-11,SO56243,477,21805,1,1,2,,,,
34798,2021-12-26,2021-09-18,SO60801,223,22507,8,3,2,,,,
34799,2021-12-25,2021-10-03,SO60754,488,20194,4,2,1,,,,
34800,2021-12-10,2021-09-28,SO59716,466,11233,4,2,2,,,,
34801,2021-12-20,2021-09-06,SO60396,480,26118,4,2,2,,,,
34802,2021-11-28,2021-10-06,SO58704,354,13404,10,1,1,,,,
34803,2021-08-30,2021-06-24,SO53389,464,13855,4,4,2,,,,
34804,2021-07-05,2021-06-04,SO51254,540,20180,4,3,1,,,,
34805,2021-12-06,2021-10-24,SO59481,530,25736,8,2,2,,,,
34806,2021-08-27,2021-06-24,SO53200,538,11530,6,2,2,,,,
34807,2021-11-18,2021-09-09,SO58155,229,16796,1,2,1,,,,
34808,2021-12-31,2021-12-11,SO61168,229,19123,6,2,1,,,,
34809,2021-08-13,2021-07-22,SO52488,464,11642,6,1,2,,,,
34810,2021-09-08,2021-07-05,SO53995,484,27016,1,3,3,,,,
34811,2021-11-25,2021-10-10,SO58564,480,26905,10,2,2,,,,
34812,2021-12-11,2021-09-30,SO59829,479,11243,10,3,1,,,,
34813,2021-09-24,2021-07-30,SO54902,476,18984,1,2,1,,,,
34814,2021-09-02,2021-07-20,SO53701,528,11864,1,1,2,,,,
34815,2021-09-13,2021-05-23,SO54293,485,11179,4,3,2,,,,
34816,2021-08-24,2021-07-04,SO53012,220,18707,9,2,1,,,,
34817,2021-12-08,2021-09-16,SO59630,580,23410,9,1,1,,,,
34818,2021-12-09,2021-10-09,SO59691,479,17309,9,2,2,,,,
34819,2021-05-28,2021-02-18,SO50611,362,15220,9,1,1,,,,
34820,2021-08-01,2021-06-04,SO51900,485,14870,4,2,2,,,,
34821,2021-12-19,2021-10-05,SO60371,215,25400,4,2,1,,,,
34822,2021-11-10,2021-07-17,SO57729,537,13274,1,2,1,,,,
34823,2021-08-17,2021-05-07,SO52712,485,16910,6,1,2,,,,
34824,2021-08-20,2021-08-03,SO52873,472,15826,6,2,1,,,,
34825,2021-10-16,2021-08-17,SO56207,528,17895,10,2,2,,,,
34826,2021-08-05,2021-06-24,SO52102,478,12724,8,1,2,,,,
34827,2021-11-19,2021-08-06,SO58202,220,11287,6,3,1,,,,
34828,2021-09-08,2021-08-08,SO53981,220,11789,4,1,1,,,,
34829,2021-12-29,2021-12-11,SO61014,360,13477,4,1,1,,,,
34830,2021-09-26,2021-08-07,SO55029,606,25731,10,2,1,,,,
34831,2021-11-19,2021-09-12,SO58217,477,17611,1,1,2,,,,
34832,2021-09-13,2021-08-14,SO54310,490,19548,4,2,1,,,,
34833,2021-12-23,2021-11-07,SO60577,539,11711,6,1,2,,,,
34834,2021-11-07,2021-07-19,SO57581,479,22173,9,2,1,,,,
34835,2021-08-30,2021-08-02,SO53364,480,28791,1,3,2,,,,
34836,2021-10-28,2021-07-04,SO56844,375,19577,9,1,1,,,,
34837,2021-12-07,2021-08-09,SO59506,485,17813,10,2,1,,,,
34838,2021-07-01,2021-05-25,SO51181,540,12132,7,3,1,,,,
34839,2021-07-05,2021-05-31,SO51252,480,15551,1,3,2,,,,
34840,2021-12-14,2021-10-23,SO60005,477,11833,6,1,3,,,,
34841,2021-09-09,2021-06-01,SO54075,529,24544,8,1,2,,,,
34842,2021-12-25,2021-10-07,SO60733,528,13977,1,2,2,,,,
34843,2021-11-18,2021-07-23,SO58175,593,19164,4,1,1,,,,
34844,2021-10-16,2021-06-29,SO56223,381,23760,10,1,1,,,,
34845,2021-04-04,2021-02-28,SO49928,320,19442,7,1,1,,,,
34846,2021-07-12,2021-04-14,SO51361,375,25795,8,1,1,,,,
34847,2021-12-20,2021-10-12,SO60392,223,21011,10,3,2,,,,
34848,2021-08-26,2021-05-06,SO53151,475,28141,6,1,1,,,,
34849,2021-09-02,2021-07-06,SO53707,537,12164,4,2,1,,,,
34850,2021-10-26,2021-08-13,SO56701,480,24898,9,2,2,,,,
34851,2021-04-18,2021-02-10,SO50073,338,15862,4,1,1,,,,
34852,2021-10-18,2021-09-03,SO56317,570,14843,10,1,1,,,,
34853,2021-08-22,2021-05-22,SO52960,477,21649,4,3,2,,,,
34854,2021-07-17,2021-06-14,SO51453,529,25605,10,2,2,,,,
34855,2021-09-05,2021-05-12,SO53842,220,21158,1,3,1,,,,
34856,2021-11-25,2021-08-17,SO58556,220,11330,6,3,1,,,,
34857,2021-12-19,2021-10-12,SO60377,530,14214,9,2,2,,,,
34858,2021-12-14,2021-08-18,SO59987,354,13606,8,1,1,,,,
34859,2021-11-21,2021-08-28,SO58341,379,19773,9,1,1,,,,
34860,2021-07-24,2021-05-24,SO51548,477,19424,10,2,2,,,,
34861,2021-10-25,2021-08-02,SO56681,358,11625,4,1,1,,,,
34862,2021-05-23,2021-03-05,SO50553,387,19500,10,1,1,,,,
34863,2021-01-08,2020-11-29,SO48850,352,29361,7,1,1,,,,
34864,2021-10-08,2021-08-05,SO55772,528,19926,10,1,2,,,,
34865,2021-10-18,2021-08-22,SO56324,352,12673,9,1,1,,,,
34866,2021-06-15,2021-04-28,SO50916,354,27531,1,1,1,,,,
34867,2021-10-17,2021-08-02,SO56251,536,24546,10,1,2,,,,
34868,2021-11-03,2021-10-09,SO57324,528,11619,6,2,2,,,,
34869,2021-08-21,2021-05-23,SO52909,215,25788,8,3,1,,,,
34870,2021-11-07,2021-10-18,SO57551,540,24412,4,2,1,,,,
34871,2021-08-28,2021-05-16,SO53264,485,22728,6,1,2,,,,
34872,2021-11-12,2021-10-27,SO57842,479,15697,8,3,2,,,,
34873,2021-06-19,2021-04-27,SO50965,328,15952,1,1,1,,,,
34874,2021-12-31,2021-09-20,SO61095,360,14185,7,1,1,,,,
34875,2021-11-22,2021-08-03,SO58375,484,18090,6,3,2,,,,
34876,2021-12-31,2021-11-29,SO61171,477,11241,7,2,2,,,,
34877,2021-09-18,2021-07-03,SO54534,529,13627,9,1,2,,,,
34878,2021-08-03,2021-06-29,SO52004,535,15562,1,2,2,,,,
34879,2021-11-30,2021-09-16,SO58882,214,16952,6,2,1,,,,
34880,2021-06-01,2021-05-02,SO50766,369,13977,1,1,1,,,,
34881,2021-12-12,2021-10-24,SO59854,477,17610,4,1,2,,,,
34882,2021-09-30,2021-06-24,SO55202,466,23879,6,3,2,,,,
34883,2021-10-06,2021-08-09,SO55654,530,17839,10,1,2,,,,
34884,2021-11-21,2021-09-29,SO58318,480,16330,7,3,1,,,,
34885,2021-12-10,2021-09-27,SO59745,537,15310,6,1,1,,,,
34886,2021-10-08,2021-09-09,SO55746,462,21990,9,4,2,,,,
34887,2021-11-28,2021-09-02,SO58758,537,11705,4,2,1,,,,
34888,2021-12-25,2021-10-10,SO60712,478,16964,6,1,2,,,,
34889,2021-10-30,2021-10-14,SO56956,229,21673,7,5,1,,,,
34890,2021-12-05,2021-08-26,SO59351,480,11505,6,2,2,,,,
34891,2021-09-15,2021-08-11,SO54392,530,27109,1,2,2,,,,
34892,2021-09-17,2021-07-10,SO54526,587,11050,9,1,1,,,,
34893,2021-12-03,2021-08-07,SO59214,538,24278,9,2,2,,,,
34894,2021-05-09,2021-04-23,SO50427,334,15944,1,1,1,,,,
34895,2021-10-28,2021-07-18,SO56820,480,26700,6,2,3,,,,
34896,2021-10-01,2021-09-07,SO55351,477,17693,1,1,2,,,,
34897,2021-08-18,2021-06-25,SO52735,483,26250,1,4,1,,,,
34898,2021-12-08,2021-09-12,SO59599,477,18975,4,1,2,,,,
34899,2021-11-14,2021-08-29,SO57927,220,25800,10,2,1,,,,
34900,2021-09-20,2021-08-27,SO54676,487,29002,1,2,1,,,,
34901,2021-11-04,2021-08-02,SO57412,354,13367,1,1,1,,,,
34902,2021-12-23,2021-11-01,SO60603,589,14385,1,1,1,,,,
34903,2021-09-22,2021-07-15,SO54783,480,17483,6,2,2,,,,
34904,2021-08-29,2021-07-28,SO53327,485,18974,4,2,1,,,,
34905,2021-11-30,2021-09-09,SO58884,593,19165,4,1,1,,,,
34906,2021-06-14,2021-02-26,SO50912,381,25231,9,1,1,,,,
34907,2021-08-23,2021-07-31,SO52988,485,14782,8,1,2,,,,
34908,2021-06-18,2021-03-07,SO50954,358,16161,9,1,1,,,,
34909,2021-08-29,2021-05-08,SO53292,490,15018,9,2,1,,,,
34910,2021-11-26,2021-09-01,SO58607,477,21444,4,1,1,,,,
34911,2021-10-19,2021-06-29,SO56333,214,23542,9,2,1,,,,
34912,2021-11-03,2021-10-10,SO57342,537,14661,6,2,1,,,,
34913,2021-10-29,2021-08-14,SO56888,537,12927,4,2,1,,,,
34914,2021-12-11,2021-10-04,SO59761,352,14976,7,1,1,,,,
34915,2021-11-05,2021-07-19,SO57459,528,11701,4,2,2,,,,
34916,2021-09-27,2021-06-11,SO55088,538,22336,4,2,2,,,,
34917,2021-09-18,2021-06-12,SO54528,352,12133,10,1,1,,,,
34918,2021-11-12,2021-07-29,SO57826,587,14270,4,1,1,,,,
